# TRAIT AUDIT — does the trait/excess/inverse triple intersect all three of its axes?
#
# A triple is authored, not derived, but it has to read as a plausible collision of the
# bean, the flavour and the form. Nothing checked that until this file. Diagnostic only:
# nothing here rewrites anything. Sheets and the report: `node scripts/trait-audit.mjs`.
#
# COLUMNS
#   b / f / m   bean, flavour, form — 0-3 each
#   min         the headline. A sum hides the real failure: a fine trait that ignores
#               one axis completely. A triple is only as good as its weakest axis.
#   exc / inv   ok | weak | wrong
#   note        which axis is weakest, and why
#
# THE 0-3 SCALE
#   3  load-bearing. Take the axis away and the trait stops making sense.
#   2  present and consistent, but would survive a swap to one neighbour on this axis.
#   1  compatible but generic — several values on this axis would serve equally.
#   0  absent, or contradicted: the trait belongs to a different value on the axis.
#
#   EXCESS — the same quality overdone. Not a different vice, not the trait plus an
#   intensifier. Test: does it still describe someone doing the trait, past the point
#   where it serves them?
#   INVERSE — a disposition someone could hold and defend, not the trait's absence.
#   Test: could facetLeast be written as a person choosing it, with its own freedom
#   and its own price?
#
# SCORED COMPARATIVELY, NEVER ONE ENTRY AT A TIME. An absolute judgement on a single
# adjective is noise — any word can be argued into any cell. Each score comes from a
# reading that holds two axes fixed and varies the third: 30 column readings (12 beans,
# one preparation) for b, 12 grid readings (one bean's 5x6) for f and m.
#
# NO STRUCTURAL SIGNAL SCORES ANYTHING HERE. Against the 21.9% base approved rate,
# "trait lifted verbatim from a parent's list" is 30% approved and "over-/self- excess"
# is 40% — both fire MORE on approved. Bare-negation inverse is 17%, shared stem 21%.
# They print as context on the sheets and stay out of the score. Anchor 4 below is a
# verbatim lift and a 3/3/3.
#
# ============ THE ANCHORS — what a 3 looks like, taken from approved entries ============
# Approval is the spec. These eleven were read first and the scale was set to them, so a
# draft scoring 1 means "unlike these", not "unlike a rule I invented". Spread over all
# 5 flavours, all 6 forms, 8 beans.
#
#  1. spicy-dried-navy — tough / closed-off / skittish
#     FACETS.md's own worked example. Navy stores well and never fails; spicy is heat
#     demanding your whole attention; dried alone among the forms UNDERGOES NOTHING.
#     Tough is heat taken with no visible change — remove any axis and it collapses.
#     Excess: toughness past its use, not a new vice. Inverse: skittish is a person.
#
#  2. spicy-boiled-navy — rigid / obstinate / yielding
#     Same bean, same flavour, form swapped, and the trait moves — which is the whole
#     test. THE FORM IS LOAD-BEARING BY CONTRAST, not agreement: boiled is immersion,
#     where everything softens, and rigid is what navy does in that pot instead. A 3
#     does not require the trait to agree with its axis, only to need it. (The inverse
#     is boiled's own positiveTrait — the form's virtue is what refusing it costs.)
#
#  3. bitter-dried-cannellini — ascetic / self-denying / hedonistic
#     Three-way agreement, each irreplaceable: cannellini is "the refusal of the
#     unnecessary", dried takes away "only what is inessential", bitter is the flavour
#     children reject and cultivated palates seek. Ascetic is all three at once.
#
#  4. umami-boiled-chickpea — adaptable / shapeless / set
#     Lifted verbatim from the bean's list and still a 3/3/3, which is why the verbatim
#     check scores nothing. The bean file's own line is that a chickpea "holds its shape
#     in a slow braise or dissolves into something entirely new" — the braise IS boiled,
#     and umami is the slowness that gives it time to choose. Excess "shapeless" is the
#     adapting continued past the point of having a self.
#
#  5. sour-fried-cannellini — meticulous / obsessive / sloppy
#     Cannellini is exacting; sour is incisive. The form is what makes it cost something:
#     "oil offers no second attempt". Meticulous under fried is care that has to be right
#     the first time, which is a different creature from meticulous under boiled.
#
#  6. bitter-fried-edamame — decisive / peremptory / dithering
#     The second verbatim lift (from the form) that is still a 3. Edamame "reaches
#     conclusions while others are still framing the question"; fried is "the doing is
#     the thinking"; bitter is what makes it cold rather than eager. Excess "peremptory"
#     keeps the quality and removes the room for anyone else.
#
#  7. umami-roasted-adzuki — warm / presumptuous / frosty
#     Roasted develops outward "where everyone can see"; umami is depth arrived at
#     slowly; adzuki convenes. Warm is the convening turned outward and left to deepen.
#     Excess is the good test: presumptuous is warmth that has stopped asking, not a
#     separate fault.
#
#  8. sweet-smoked-butter — hazy / befogged / crisp
#     Anchors the flavour as TEMPER. Smoked supplies the haze; butter supplies the lack
#     of hurry; sweet is the only reason it is comfortable instead of sinister — the
#     same cell under bitter is eerie (bitter-smoked-green), and it is the flavour alone
#     that separates them.
#
#  9. umami-smoked-edamame — prescient / fatalistic / blindsided
#     Smoked's own line is that what a smoked bean says "surfaces in the listener's mind
#     hours later"; edamame sees what is there and skips the preamble; umami is the
#     depth that makes it earned rather than lucky.
#
# 10. sweet-roasted-kidney — cherishing / possessive / uncaring
#     Kidney protects and stands between; roasted does it in the open; sweet makes it
#     affection rather than guard duty. Excess "possessive" is the bean's own shadow
#     reached by continuing the trait, which is exactly the relation excess should have.
#
# 11. bitter-fermented-pinto — artistic / precious / philistine
#     Fermented is transformation from within, in conditions no one sees; pinto turns
#     "the swirling interior landscape into something others can touch"; bitter is the
#     acquired taste that stops it being merely expressive. Excess "precious" is the
#     interior work valued past what it made.
#
# =======================================================================================
slug	bean	flavour	form	trait	excess	inverse	b	f	m	min	exc	inv	approved	note
umami-roasted-pinto	pinto	umami	roasted	expansive	grandiose	tight-lipped	3	2	3	2	ok	ok	y	
umami-smoked-adzuki	adzuki	umami	smoked	hallowed	untouchable	commonplace	3	2	3	2	ok	ok	n	
umami-smoked-black	black	umami	smoked	solemn	sepulchral	jocular	3	3	2	2	ok	ok	n	
umami-smoked-green	green	umami	smoked	budding	unripe	withered	3	3	2	2	weak	ok	n	bean: it flowers fast | exc: unripe restates the trait's incompleteness as a fault
umami-smoked-kidney	kidney	umami	smoked	mournful	inconsolable	untouched	2	3	3	2	ok	ok	n	bean: mournful is the flavour's shadow; adzuki's elegiac owns this ground
umami-smoked-navy	navy	umami	smoked	timeless	ossified	dated	3	3	2	2	ok	weak	n	inv: dated is a verdict from outside
umami-smoked-pinto	pinto	umami	smoked	atmospheric	fog-bound	blank	3	2	3	2	ok	weak	n	inv: blank is an absence
bitter-dried-black	black	bitter	dried	laconic	monosyllabic	garrulous	3	3	3	3	ok	ok	n	
bitter-dried-cannellini	cannellini	bitter	dried	ascetic	self-denying	hedonistic	3	3	3	3	ok	ok	y	ANCHOR
bitter-dried-edamame	edamame	bitter	dried	terse	brusque	verbose	3	3	3	3	ok	ok	y	
bitter-fermented-cannellini	cannellini	bitter	fermented	contrite	self-flagellating	impenitent	3	3	3	3	ok	ok	n	RE-PICKED (your line): remorse worked privately, under its own power, and never finished
bitter-fermented-pinto	pinto	bitter	fermented	artistic	precious	philistine	3	3	3	3	ok	ok	y	ANCHOR
bitter-fried-chickpea	chickpea	bitter	fried	shrewd	calculating	gullible	3	3	3	3	ok	ok	y	
bitter-fried-edamame	edamame	bitter	fried	decisive	peremptory	dithering	3	3	3	3	ok	ok	y	ANCHOR
bitter-fried-fava	fava	bitter	fried	ambitious	grasping	content	3	3	3	3	ok	ok	n	RE-PICKED (your line): the bean-s own word, taken coldly and acted on with no second attempt
bitter-fried-kidney	kidney	bitter	fried	hard-line	implacable	accommodating	3	3	3	3	ok	ok	n	
bitter-fried-pinto	pinto	bitter	fried	satirical	mocking	reverent	3	3	3	3	weak	ok	n	exc: mockery is cruder, not more; the excess changes satire's target rather than its degree
bitter-roasted-edamame	edamame	bitter	roasted	witty	glib	leaden	3	3	3	3	ok	ok	y	
bitter-roasted-pinto	pinto	bitter	roasted	stylish	affected	dowdy	3	3	3	3	ok	ok	n	
sour-dried-black	black	sour	dried	flinty	stony	soft	3	3	3	3	weak	ok	n	exc: stony is an intensifier of flinty
sour-dried-cannellini	cannellini	sour	dried	stringent	draconian	lax	3	3	3	3	ok	ok	n	
sour-dried-edamame	edamame	sour	dried	pointed	barbed	vague	3	3	3	3	ok	ok	n	
sour-dried-kidney	kidney	sour	dried	fierce	savage	meek	3	3	3	3	ok	ok	y	
sour-dried-mung	mung	sour	dried	astringent	harsh	soothing	3	3	3	3	weak	ok	n	bean: the healing bean that stings is a real inversion | exc: harsh is a generic intensifier
sour-dried-pinto	pinto	sour	dried	epigrammatic	gnomic	rambling	3	3	3	3	weak	ok	n	exc: gnomic names obscurity; the epigram overdone is too pat
sour-fermented-fava	fava	sour	fermented	contrarian	perverse	conformist	3	3	3	3	ok	ok	n	
sour-fried-cannellini	cannellini	sour	fried	meticulous	obsessive	sloppy	3	3	3	3	ok	ok	y	ANCHOR
sour-fried-edamame	edamame	sour	fried	blunt	rude	mealy-mouthed	3	3	3	3	ok	ok	n	
sour-fried-kidney	kidney	sour	fried	challenging	belligerent	acquiescent	3	3	3	3	ok	ok	n	
sour-roasted-butter	butter	sour	roasted	guileless	naive	scheming	3	3	3	3	ok	ok	y	
sour-roasted-edamame	edamame	sour	roasted	forthright	abrasive	equivocal	3	3	3	3	ok	ok	n	
sour-roasted-navy	navy	sour	roasted	indignant	incandescent	inured	3	3	3	3	ok	ok	n	RE-PICKED (your line): the Keeper-s systems, said out loud, in full view
sour-roasted-pinto	pinto	sour	roasted	irreverent	sacrilegious	deferential	3	3	3	3	weak	ok	n	exc: sacrilegious is the same word in a louder register
sour-smoked-black	black	sour	smoked	penetrating	invasive	superficial	3	3	3	3	ok	ok	n	
sour-smoked-edamame	edamame	sour	smoked	surgical	ruthless	heavy-handed	3	3	3	3	ok	ok	y	ANCHOR
spicy-boiled-black	black	spicy	boiled	gritty	self-punishing	fragile	3	3	3	3	ok	weak	y	inv: fragile is a condition more than a stance
spicy-boiled-butter	butter	spicy	boiled	stoic	repressed	whiny	3	3	3	3	ok	ok	y	
spicy-boiled-navy	navy	spicy	boiled	rigid	obstinate	yielding	3	3	3	3	ok	ok	y	ANCHOR
spicy-dried-black	black	spicy	dried	contained	bottled	spilling	3	3	3	3	ok	ok	n	
spicy-dried-kidney	kidney	spicy	dried	primed	volatile	unready	3	3	3	3	ok	weak	n	inv: unready is a status
spicy-dried-navy	navy	spicy	dried	tough	closed-off	skittish	3	3	3	3	ok	ok	y	ANCHOR
spicy-fermented-fava	fava	spicy	fermented	subversive	seditious	compliant	3	3	3	3	weak	ok	n	exc: seditious is the same word in a louder register
spicy-fermented-mung	mung	spicy	fermented	absorbed	engulfed	distracted	3	3	3	3	ok	ok	y	
spicy-fermented-navy	navy	spicy	fermented	single-minded	narrow-minded	scattered	3	3	3	3	weak	ok	y	exc: narrow-minded is about opinion, single-minded about focus; the excess changes the subject
spicy-fermented-pinto	pinto	spicy	fermented	mercurial	capricious	stolid	3	3	3	3	weak	ok	n	exc: capricious is a near-synonym
spicy-fried-adzuki	adzuki	spicy	fried	irrepressible	uncontrollable	quelled	3	3	3	3	ok	ok	y	
spicy-fried-butter	butter	spicy	fried	game	gung-ho	reluctant	3	3	3	3	ok	ok	y	bean: the Pacifist who says yes
spicy-fried-chickpea	chickpea	spicy	fried	spontaneous	scattershot	premeditated	3	3	3	3	ok	ok	n	
spicy-fried-edamame	edamame	spicy	fried	emphatic	strident	hedging	3	3	3	3	ok	ok	n	
spicy-fried-fava	fava	spicy	fried	headlong	breakneck	hesitant	3	3	3	3	ok	ok	y	
spicy-fried-green	green	spicy	fried	headstrong	wilful	biddable	3	3	3	3	ok	ok	y	
spicy-fried-kidney	kidney	spicy	fried	ferocious	rabid	tame	3	3	3	3	weak	ok	n	exc: rabid is animal madness, not ferocity overdone
spicy-fried-navy	navy	spicy	fried	commanding	domineering	unassertive	3	3	3	3	ok	weak	y	inv: unassertive is a bare negation
spicy-fried-pinto	pinto	spicy	fried	kinetic	frenzied	static	3	3	3	3	ok	weak	n	inv: static is an absence
spicy-roasted-fava	fava	spicy	roasted	competitive	cutthroat	collaborative	3	3	3	3	ok	ok	n	RE-PICKED (your line): the contest needs the audience roasting supplies
spicy-roasted-pinto	pinto	spicy	roasted	flamboyant	garish	muted	3	3	3	3	ok	ok	n	
spicy-smoked-black	black	spicy	smoked	smouldering	seething	extinguished	3	3	3	3	ok	weak	n	inv: extinguished is an absence
spicy-smoked-butter	butter	spicy	smoked	sensuous	voluptuary	numb	3	3	3	3	ok	ok	n	RE-PICKED (your line): sensuous is butter texture, spicy attention and smoke-as-atmosphere at once
spicy-smoked-kidney	kidney	spicy	smoked	consuming	devouring	casual	3	3	3	3	weak	ok	n	exc: devouring is a near-synonym
spicy-smoked-pinto	pinto	spicy	smoked	spellbinding	bewildering	unvarnished	3	3	3	3	weak	weak	y	exc: bewildering loses the audience, spellbinding overdone holds harder; inv: unvarnished names plainness of style, not failure to hold (trait-neighbours.tsv still records the older, better "pedestrian")
sweet-boiled-butter	butter	sweet	boiled	forgiving	excusing	unappeasable	3	3	3	3	ok	ok	y	
sweet-boiled-chickpea	chickpea	sweet	boiled	agreeable	obsequious	disagreeable	3	3	3	3	ok	weak	y	inv: disagreeable is a bare negation
sweet-boiled-mung	mung	sweet	boiled	nurturing	overprotective	depriving	3	3	3	3	weak	ok	n	trait is the bean's own word; exc: overprotective drifts to protection, which is kidney's business
sweet-dried-edamame	edamame	sweet	dried	straightforward	simplistic	convoluted	3	3	3	3	ok	ok	y	
sweet-dried-navy	navy	sweet	dried	dutiful	servile	derelict	3	3	3	3	ok	ok	y	
sweet-dried-pinto	pinto	sweet	dried	storied	mythologising	unremembered	3	3	3	3	ok	weak	y	inv: unremembered is done to you, not chosen
sweet-fermented-navy	navy	sweet	fermented	homespun	provincial	worldly	3	3	3	3	weak	ok	n	exc: provincial names outlook; homespun overdone is twee
sweet-fried-green	green	sweet	fried	giddy	hysterical	sensible	3	3	3	3	ok	ok	y	
sweet-fried-pinto	pinto	sweet	fried	effusive	unstoppered	reserved	3	3	3	3	weak	ok	n	exc: unstoppered restates the trait as a metaphor
sweet-roasted-adzuki	adzuki	sweet	roasted	convivial	bacchanalian	antisocial	3	3	3	3	ok	ok	n	
sweet-roasted-fava	fava	sweet	roasted	emboldening	inciting	dampening	3	3	3	3	ok	ok	n	
sweet-roasted-kidney	kidney	sweet	roasted	cherishing	possessive	uncaring	3	3	3	3	ok	ok	y	ANCHOR
sweet-roasted-navy	navy	sweet	roasted	neighbourly	intrusive	standoffish	3	3	3	3	ok	ok	y	
sweet-smoked-butter	butter	sweet	smoked	hazy	befogged	crisp	3	3	3	3	ok	ok	y	ANCHOR
sweet-smoked-chickpea	chickpea	sweet	smoked	charming	ingratiating	off-putting	3	3	3	3	ok	weak	n	inv: off-putting is a verdict from outside
sweet-smoked-edamame	edamame	sweet	smoked	disarming	placating	bristling	3	3	3	3	ok	ok	y	
sweet-smoked-mung	mung	sweet	smoked	bashful	mortified	unabashed	3	3	3	3	ok	ok	n	RE-PICKED (your line): warm shyness, not cold — sweet is what stops it being aloof
umami-boiled-black	black	umami	boiled	patient	passive	restive	3	3	3	3	ok	ok	n	
umami-boiled-butter	butter	umami	boiled	restful	slumberous	wearying	3	3	3	3	ok	ok	y	
umami-boiled-chickpea	chickpea	umami	boiled	adaptable	shapeless	set	3	3	3	3	ok	ok	y	ANCHOR
umami-boiled-fava	fava	umami	boiled	resolved	fixed	undecided	3	3	3	3	weak	weak	n	exc: fixed restates resolved; inv: undecided is a state, not a stance
umami-boiled-mung	mung	umami	boiled	replenishing	self-depleting	draining	3	3	3	3	ok	ok	n	
umami-boiled-navy	navy	umami	boiled	custodial	proprietorial	abdicating	3	3	3	3	ok	ok	n	
umami-dried-navy	navy	umami	dried	enduring	interminable	transient	3	3	3	3	ok	ok	y	
umami-dried-pinto	pinto	umami	dried	layered	overwrought	reductive	3	3	3	3	ok	ok	y	
umami-fermented-kidney	kidney	umami	fermented	rooted	stuck	uprooted	3	3	3	3	ok	weak	n	inv: uprooted is done to you
umami-fermented-navy	navy	umami	fermented	deliberate	glacial	precipitous	3	3	3	3	ok	ok	y	
umami-roasted-adzuki	adzuki	umami	roasted	warm	presumptuous	frosty	3	3	3	3	ok	ok	y	ANCHOR
umami-roasted-cannellini	cannellini	umami	roasted	confiding	oversharing	secretive	3	3	3	3	ok	ok	y	
umami-smoked-butter	butter	umami	smoked	languid	enervated	galvanised	3	3	3	3	weak	ok	n	exc: enervated is a condition, not languor overdone
umami-smoked-cannellini	cannellini	umami	smoked	regal	imperious	lowly	3	3	3	3	ok	weak	y	inv: lowly is a station, not a disposition
umami-smoked-chickpea	chickpea	umami	smoked	humble	self-erasing	swaggering	3	3	3	3	ok	ok	n	RE-PICKED (your line): unpretentious bean, unassuming flavour, work with no visible signature
umami-smoked-edamame	edamame	umami	smoked	prescient	fatalistic	blindsided	3	3	3	3	ok	weak	y	ANCHOR for the trait; inv: blindsided is passive, something done to you
umami-smoked-fava	fava	umami	smoked	primal	feral	civilised	3	3	3	3	ok	ok	n	
umami-smoked-mung	mung	umami	smoked	steeped	saturated	thin	3	3	3	3	weak	ok	n	bean: soak it overnight and it sprouts | exc: saturated is a near-synonym
